SAR,PH,FTD,Transport,WTT,Predicted SAR
2.57,5,438.1,False,5.135942297,3.2756187766178577
2.18,8,584.0,False,5.135942297,3.189435749406085
0.1,4,361.7,False,5.135942297,2.435120065281855
0.49,5,438.1,False,5.135942297,3.2756187766178577
0.49,8,584.0,False,5.135942297,3.189435749406085
9.32,2,292.2,False,4.699367317,4.14678131963472
1.52,5,438.1,False,4.699367317,3.5557118589865504
0.37,1,146.1,False,4.699367317,1.4482501429459564
2.68,4,361.7,False,4.699367317,2.645308967135436
4.05,4,361.7,False,4.699367317,2.645308967135436
1.05,5,438.1,False,4.699367317,3.5557118589865504
0.84,8,584.0,False,4.699367317,3.4624232548641083
1.8900000000000001,4,361.7,False,4.699367317,2.645308967135436
1.56,5,438.1,False,4.699367317,3.5557118589865504
1.09,8,584.0,False,4.699367317,3.4624232548641083
1.44,2,292.2,False,4.159401317,4.585115193216737
0.32,1,146.1,False,4.159401317,1.606116450800436
2.25,2,292.2,False,4.159401317,4.585115193216737
0.51,5,438.1,False,4.159401317,3.934131303701311
0.15,1,146.1,False,4.159401317,1.606116450800436
1.31,4,361.7,False,4.159401317,2.9297813963482673
2.58,4,361.7,False,4.159401317,2.9297813963482673
1.72,5,438.1,False,4.159401317,3.934131303701311
1.51,8,584.0,False,4.159401317,3.8313087945284665
1.72,4,361.7,False,4.159401317,2.9297813963482673
2.69,5,438.1,False,4.159401317,3.934131303701311
1.6200000000000003,8,584.0,False,4.159401317,3.8313087945284665
0.15,1,146.1,False,5.174963614,1.3219338609787457
0.98,2,292.2,False,5.174963614,3.79416071124785
5.16,2,292.2,False,5.174963614,3.79416071124785
0.13,1,146.1,False,5.174963614,1.3219338609787457
0.26,5,438.1,False,5.174963614,3.2516476786875255
2.63,4,361.7,False,5.174963614,2.4171460589019858
5.39,4,361.7,False,5.174963614,2.4171460589019858
0.4099999999999999,5,438.1,False,5.174963614,3.2516476786875255
0.4099999999999999,8,584.0,False,5.174963614,3.166074697654475
2.63,4,361.7,False,5.174963614,2.4171460589019858
3.25,8,584.0,False,5.174963614,3.166074697654475
3.25,5,438.1,False,5.174963614,3.2516476786875255
0.24,2,292.2,False,5.204103893,3.7735178379550796
0.04,1,146.1,False,5.204103893,1.314557831673979
1.81,2,292.2,False,5.204103893,3.7735178379550796
0.05,5,438.1,False,5.204103893,3.233857237111456
0.04,1,146.1,False,5.204103893,1.314557831673979
5.37,4,361.7,False,5.204103893,2.4038079093623637
1.79,4,361.7,False,5.204103893,2.4038079093623637
1.73,5,438.1,False,5.204103893,3.233857237111456
1.56,8,584.0,False,5.204103893,3.148737206211601
1.46,4,361.7,False,5.204103893,2.4038079093623637
1.54,5,438.1,False,5.204103893,3.233857237111456
0.93,8,584.0,False,5.204103893,3.148737206211601
0.21,1,146.1,False,4.879476831,1.3990722202383195
1.1,2,292.2,False,4.879476831,4.009698165245367
6.98,2,292.2,False,4.879476831,4.009698165245367
0.29,1,146.1,False,4.879476831,1.3990722202383195
0.8500000000000001,5,438.1,False,4.879476831,3.437467397837165
4.24,4,361.7,False,4.879476831,2.5565372314432526
5.13,4,361.7,False,4.879476831,2.5565372314432526
2.35,5,438.1,False,4.879476831,3.437467397837165
1.95,8,584.0,False,4.879476831,3.347173419437265
4.78,4,361.7,False,4.879476831,2.5565372314432526
5.17,8,584.0,False,4.879476831,3.347173419437265
5.78,5,438.1,False,4.879476831,3.437467397837165
0.91,2,292.2,False,4.822608477,4.05250546075407
0.29,1,146.1,False,4.822608477,1.414419308918315
2.71,2,292.2,False,4.822608477,4.05250546075407
2.74,5,438.1,False,4.822608477,3.4743867122679712
0.96,1,146.1,False,4.822608477,1.414419308918315
5.11,4,361.7,False,4.822608477,2.5842483322433325
10.06,4,361.7,False,4.822608477,2.5842483322433325
2.05,5,438.1,False,4.822608477,3.4743867122679712
2.01,8,584.0,False,4.822608477,3.38315692969577
4.12,4,361.7,False,4.822608477,2.5842483322433325
5.2,5,438.1,False,4.822608477,3.4743867122679712
4.0,8,584.0,False,4.822608477,3.38315692969577
0.31,1,146.1,False,4.708686775,1.4456642351548012
0.93,2,292.2,False,4.708686775,4.139579467792816
5.52,2,292.2,False,4.708686775,4.139579467792816
0.51,1,146.1,False,4.708686775,1.4456642351548012
1.78,5,438.1,False,4.708686775,3.549498523989378
3.81,4,361.7,False,4.708686775,2.640642933976372
5.61,4,361.7,False,4.708686775,2.640642933976372
3.2400000000000007,5,438.1,False,4.708686775,3.549498523989378
3.1400000000000006,8,584.0,False,4.708686775,3.4563670924644097
5.14,4,361.7,False,4.708686775,2.640642933976372
4.69,8,584.0,False,4.708686775,3.4563670924644097
6.800000000000001,5,438.1,False,4.708686775,3.549498523989378
3.06,2,292.2,False,5.058892157,3.8774667846257738
0.8699999999999999,1,146.1,False,5.058892157,1.3517214238836115
4.14,2,292.2,False,5.058892157,3.8774667846257738
3.46,5,438.1,False,5.058892157,3.3234536142080384
1.35,1,146.1,False,5.058892157,1.3517214238836115
0.9399999999999998,4,361.7,False,5.058892157,2.4709944118786695
1.9299999999999997,4,361.7,False,5.058892157,2.4709944118786695
0.97,5,438.1,False,5.058892157,3.3234536142080384
0.88,8,584.0,False,5.058892157,3.2360541373821357
1.22,4,361.7,False,5.058892157,2.4709944118786695
3.25,5,438.1,False,5.058892157,3.3234536142080384
2.32,8,584.0,False,5.058892157,3.2360541373821357
3.94,2,292.2,False,4.929975298,3.9720492577808644
0.89,1,146.1,False,4.929975298,1.3855818588173732
3.0,5,438.1,False,4.929975298,3.4050008385358232
4.84,4,361.7,False,4.929975298,2.532172791008912
6.07,4,361.7,False,4.929975298,2.532172791008912
1.86,5,438.1,False,4.929975298,3.4050008385358232
1.53,8,584.0,False,4.929975298,3.315530396342645
4.47,8,584.0,False,4.929975298,3.315530396342645
5.66,5,438.1,False,4.929975298,3.4050008385358232
8.52,2,292.2,False,4.822963602,4.052236789328935
0.9399999999999998,5,438.1,False,4.822963602,3.474154980922481
0.3,1,146.1,False,4.822963602,1.4143229581869947
7.109999999999999,4,361.7,False,4.822963602,2.584074381126397
7.629999999999999,4,361.7,False,4.822963602,2.584074381126397
4.78,5,438.1,False,4.822963602,3.474154980922481
4.12,8,584.0,False,4.822963602,3.3829310698553208
5.27,5,438.1,False,4.822963602,3.474154980922481
4.72,8,584.0,False,4.822963602,3.3829310698553208
9.62,2,292.2,False,4.415364569,4.3720859825936
0.77,1,146.1,False,4.415364569,1.529276268779839
2.32,5,438.1,False,4.415364569,3.750158724370964
6.260000000000001,4,361.7,False,4.415364569,2.791410714112804
10.35,4,361.7,False,4.415364569,2.791410714112804
5.8,5,438.1,False,4.415364569,3.750158724370964
5.08,8,584.0,False,4.415364569,3.6519617362434995
8.07,8,584.0,False,4.415364569,3.6519617362434995
8.92,5,438.1,False,4.415364569,3.750158724370964
7.670000000000001,2,292.2,False,4.656944068,4.179716723972559
0.45000000000000007,5,438.1,False,4.656944068,3.5841282884631656
0.17,1,146.1,False,4.656944068,1.4600792021251456
5.06,4,361.7,False,4.656944068,2.6666508379670835
8.83,4,361.7,False,4.656944068,2.6666508379670835
1.5,5,438.1,False,4.656944068,3.5841282884631656
1.5,8,584.0,False,4.656944068,3.490121122923902
7.3,5,438.1,False,4.656944068,3.5841282884631656
6.39,8,584.0,False,4.656944068,3.490121122923902
8.36,2,292.2,False,5.029889673,3.8985548128635394
2.06,4,361.7,False,5.029889673,2.4846309082629428
3.3300000000000005,4,361.7,False,5.029889673,2.4846309082629428
2.13,5,438.1,False,5.029889673,3.34163332806868
2.05,8,584.0,False,5.029889673,3.253771855590839
3.27,8,584.0,False,5.029889673,3.253771855590839
4.03,5,438.1,False,5.029889673,3.34163332806868
0.08,1,146.1,False,5.894073936,1.1513087047972166
0.29,5,438.1,False,5.894073936,2.8391159547717435
2.06,4,361.7,False,5.894073936,2.1081793328753506
2.8,4,361.7,False,5.894073936,2.1081793328753506
1.37,5,438.1,False,5.894073936,2.8391159547717435
1.2,8,584.0,False,5.894073936,2.7640893216180427
4.94,5,438.1,False,5.894073936,2.8391159547717435
4.56,8,584.0,False,5.894073936,2.7640893216180427
0.07,1,146.1,False,6.626864275,0.9998445455703907
0.2,5,438.1,False,6.626864275,2.4711578168630752
3.32,4,361.7,False,6.626864275,1.833165491664125
4.26,4,361.7,False,6.626864275,1.833165491664125
2.85,5,438.1,False,6.626864275,2.4711578168630752
2.65,8,584.0,False,6.626864275,2.4056141161236324
2.84,5,438.1,False,6.626864275,2.4711578168630752
2.58,8,584.0,False,6.626864275,2.4056141161236324
0.43,5,438.1,False,5.981179831,2.7927337970386628
0.13,1,146.1,False,5.981179831,1.132178666428258
2.89,4,361.7,False,5.981179831,2.0734835296650944
1.91,5,438.1,False,5.981179831,2.7927337970386628
1.82,8,584.0,False,5.981179831,2.718898562050566
7.85,5,438.1,False,5.981179831,2.7927337970386628
6.49,8,584.0,False,5.981179831,2.718898562050566
3.9800000000000004,4,361.7,False,5.801968779,2.1454842962224614
2.38,5,438.1,False,5.801968779,2.8889733826669444
2.15,8,584.0,False,5.801968779,2.812667355142693
6.03,8,584.0,False,5.801968779,2.812667355142693
7.9399999999999995,5,438.1,False,5.801968779,2.8889733826669444
0.26,1,146.1,False,7.520982259,0.8415292486614833
0.71,5,438.1,False,7.520982259,2.084780822369206
4.11,4,361.7,False,7.520982259,1.5449613630664314
1.06,8,584.0,False,7.520982259,2.029271953158357
1.15,5,438.1,False,7.520982259,2.084780822369206
2.86,5,438.1,False,5.78285677,2.8994248251732904
1.19,1,146.1,False,5.78285677,1.1761989745655632
11.0,4,361.7,False,5.78285677,2.1533056582931787
5.69,5,438.1,False,5.78285677,2.8994248251732904
4.8,8,584.0,False,5.78285677,2.822850769610249
5.1,4,361.7,False,4.729475406,2.630263390157175
1.9,4,361.7,False,4.729475406,2.630263390157175
3.03,5,438.1,False,4.729475406,3.5356762876285703
2.92,8,584.0,False,4.729475406,3.4428945769926966
2.46,4,361.7,False,4.729475406,2.630263390157175
3.1300000000000003,5,438.1,False,4.729475406,3.5356762876285703
3.44,8,584.0,False,4.729475406,3.4428945769926966
1e-08,2,292.2,False,5.135942297,3.8219732138158666
0.78,5,438.1,False,5.135942297,3.2756187766178577
0.19,1,146.1,False,5.135942297,1.3318749757001476
2.02,4,361.7,False,5.135942297,2.435120065281855
0.57,4,361.7,False,5.135942297,2.435120065281855
2.57,5,438.1,False,5.135942297,3.2756187766178577
2.18,8,584.0,False,5.135942297,3.189435749406085
0.1,4,361.7,False,5.135942297,2.435120065281855
0.49,5,438.1,False,5.135942297,3.2756187766178577
0.49,8,584.0,False,5.135942297,3.189435749406085
9.32,2,292.2,False,4.699367317,4.14678131963472
1.52,5,438.1,False,4.699367317,3.5557118589865504
0.37,1,146.1,False,4.699367317,1.4482501429459564
2.68,4,361.7,False,4.699367317,2.645308967135436
4.05,4,361.7,False,4.699367317,2.645308967135436
1.05,5,438.1,False,4.699367317,3.5557118589865504
0.84,8,584.0,False,4.699367317,3.4624232548641083
1.8900000000000001,4,361.7,False,4.699367317,2.645308967135436
1.56,5,438.1,False,4.699367317,3.5557118589865504
1.09,8,584.0,False,4.699367317,3.4624232548641083
1.44,2,292.2,False,4.29273465,4.472941583602581
0.32,1,146.1,False,4.29273465,1.5656273765069093
2.25,2,292.2,False,4.29273465,4.472941583602581
0.51,5,438.1,False,4.29273465,3.837243347526627
0.15,1,146.1,False,4.29273465,1.5656273765069093
1.31,4,361.7,False,4.29273465,2.8568925211555847
2.58,4,361.7,False,4.29273465,2.8568925211555847
1.72,5,438.1,False,4.29273465,3.837243347526627
1.51,8,584.0,False,4.29273465,3.7368546010245627
1.72,4,361.7,False,4.29273465,2.8568925211555847
2.69,5,438.1,False,4.29273465,3.837243347526627
1.6200000000000003,8,584.0,False,4.29273465,3.7368546010245627
0.15,1,146.1,False,5.174963614,1.3219338609787457
0.98,2,292.2,False,5.174963614,3.79416071124785
5.16,2,292.2,False,5.174963614,3.79416071124785
0.13,1,146.1,False,5.174963614,1.3219338609787457
0.26,5,438.1,False,5.174963614,3.2516476786875255
2.63,4,361.7,False,5.174963614,2.4171460589019858
5.39,4,361.7,False,5.174963614,2.4171460589019858
0.4099999999999999,5,438.1,False,5.174963614,3.2516476786875255
0.4099999999999999,8,584.0,False,5.174963614,3.166074697654475
2.63,4,361.7,False,5.174963614,2.4171460589019858
3.25,8,584.0,False,5.174963614,3.166074697654475
3.25,5,438.1,False,5.174963614,3.2516476786875255
0.24,2,292.2,False,5.204103893,3.7735178379550796
0.04,1,146.1,False,5.204103893,1.314557831673979
1.81,2,292.2,False,5.204103893,3.7735178379550796
0.05,5,438.1,False,5.204103893,3.233857237111456
0.04,1,146.1,False,5.204103893,1.314557831673979
5.37,4,361.7,False,5.204103893,2.4038079093623637
1.79,4,361.7,False,5.204103893,2.4038079093623637
1.73,5,438.1,False,5.204103893,3.233857237111456
1.56,8,584.0,False,5.204103893,3.148737206211601
1.46,4,361.7,False,5.204103893,2.4038079093623637
1.54,5,438.1,False,5.204103893,3.233857237111456
0.93,8,584.0,False,5.204103893,3.148737206211601
0.21,1,146.1,False,4.879476831,1.3990722202383195
1.1,2,292.2,False,4.879476831,4.009698165245367
6.98,2,292.2,False,4.879476831,4.009698165245367
0.29,1,146.1,False,4.879476831,1.3990722202383195
0.8500000000000001,5,438.1,False,4.879476831,3.437467397837165
4.24,4,361.7,False,4.879476831,2.5565372314432526
5.13,4,361.7,False,4.879476831,2.5565372314432526
2.35,5,438.1,False,4.879476831,3.437467397837165
1.95,8,584.0,False,4.879476831,3.347173419437265
4.78,4,361.7,False,4.879476831,2.5565372314432526
5.17,8,584.0,False,4.879476831,3.347173419437265
5.78,5,438.1,False,4.879476831,3.437467397837165
0.91,2,292.2,False,4.822608477,4.05250546075407
0.29,1,146.1,False,4.822608477,1.414419308918315
2.71,2,292.2,False,4.822608477,4.05250546075407
2.74,5,438.1,False,4.822608477,3.4743867122679712
0.96,1,146.1,False,4.822608477,1.414419308918315
5.11,4,361.7,False,4.822608477,2.5842483322433325
10.06,4,361.7,False,4.822608477,2.5842483322433325
2.05,5,438.1,False,4.822608477,3.4743867122679712
2.01,8,584.0,False,4.822608477,3.38315692969577
4.12,4,361.7,False,4.822608477,2.5842483322433325
5.2,5,438.1,False,4.822608477,3.4743867122679712
4.0,8,584.0,False,4.822608477,3.38315692969577
0.31,1,146.1,False,4.708686775,1.4456642351548012
0.93,2,292.2,False,4.708686775,4.139579467792816
5.52,2,292.2,False,4.708686775,4.139579467792816
0.51,1,146.1,False,4.708686775,1.4456642351548012
1.78,5,438.1,False,4.708686775,3.549498523989378
3.81,4,361.7,False,4.708686775,2.640642933976372
5.61,4,361.7,False,4.708686775,2.640642933976372
3.2400000000000007,5,438.1,False,4.708686775,3.549498523989378
3.1400000000000006,8,584.0,False,4.708686775,3.4563670924644097
5.14,4,361.7,False,4.708686775,2.640642933976372
4.69,8,584.0,False,4.708686775,3.4563670924644097
6.800000000000001,5,438.1,False,4.708686775,3.549498523989378
3.06,2,292.2,False,5.058892157,3.8774667846257738
0.8699999999999999,1,146.1,False,5.058892157,1.3517214238836115
4.14,2,292.2,False,5.058892157,3.8774667846257738
3.46,5,438.1,False,5.058892157,3.3234536142080384
1.35,1,146.1,False,5.058892157,1.3517214238836115
0.9399999999999998,4,361.7,False,5.058892157,2.4709944118786695
1.9299999999999997,4,361.7,False,5.058892157,2.4709944118786695
0.97,5,438.1,False,5.058892157,3.3234536142080384
0.88,8,584.0,False,5.058892157,3.2360541373821357
1.22,4,361.7,False,5.058892157,2.4709944118786695
3.25,5,438.1,False,5.058892157,3.3234536142080384
2.32,8,584.0,False,5.058892157,3.2360541373821357
3.94,2,292.2,False,4.929975298,3.9720492577808644
0.89,1,146.1,False,4.929975298,1.3855818588173732
3.0,5,438.1,False,4.929975298,3.4050008385358232
4.84,4,361.7,False,4.929975298,2.532172791008912
6.07,4,361.7,False,4.929975298,2.532172791008912
1.86,5,438.1,False,4.929975298,3.4050008385358232
1.53,8,584.0,False,4.929975298,3.315530396342645
4.47,8,584.0,False,4.929975298,3.315530396342645
5.66,5,438.1,False,4.929975298,3.4050008385358232
8.52,2,292.2,False,4.822963602,4.052236789328935
0.9399999999999998,5,438.1,False,4.822963602,3.474154980922481
0.3,1,146.1,False,4.822963602,1.4143229581869947
7.109999999999999,4,361.7,False,4.822963602,2.584074381126397
7.629999999999999,4,361.7,False,4.822963602,2.584074381126397
4.78,5,438.1,False,4.822963602,3.474154980922481
4.12,8,584.0,False,4.822963602,3.3829310698553208
5.27,5,438.1,False,4.822963602,3.474154980922481
4.72,8,584.0,False,4.822963602,3.3829310698553208
9.62,2,292.2,False,4.548697903,4.264891119839493
0.77,1,146.1,False,4.548697903,1.490694934121066
2.32,5,438.1,False,4.548697903,3.6576290524865813
6.260000000000001,4,361.7,False,4.548697903,2.7218677804875395
10.35,4,361.7,False,4.548697903,2.7218677804875395
5.8,5,438.1,False,4.548697903,3.6576290524865813
5.08,8,584.0,False,4.548697903,3.5617652719749286
8.07,8,584.0,False,4.548697903,3.5617652719749286
8.92,5,438.1,False,4.548697903,3.6576290524865813
7.670000000000001,2,292.2,False,4.656944068,4.179716723972559
0.45000000000000007,5,438.1,False,4.656944068,3.5841282884631656
0.17,1,146.1,False,4.656944068,1.4600792021251456
5.06,4,361.7,False,4.656944068,2.6666508379670835
8.83,4,361.7,False,4.656944068,2.6666508379670835
1.5,5,438.1,False,4.656944068,3.5841282884631656
1.5,8,584.0,False,4.656944068,3.490121122923902
7.3,5,438.1,False,4.656944068,3.5841282884631656
6.39,8,584.0,False,4.656944068,3.490121122923902
8.36,2,292.2,False,5.029889673,3.8985548128635394
2.06,4,361.7,False,5.029889673,2.4846309082629428
3.3300000000000005,4,361.7,False,5.029889673,2.4846309082629428
2.13,5,438.1,False,5.029889673,3.34163332806868
2.05,8,584.0,False,5.029889673,3.253771855590839
3.27,8,584.0,False,5.029889673,3.253771855590839
4.03,5,438.1,False,5.029889673,3.34163332806868
0.08,1,146.1,False,5.894073936,1.1513087047972166
0.29,5,438.1,False,5.894073936,2.8391159547717435
2.06,4,361.7,False,5.894073936,2.1081793328753506
2.8,4,361.7,False,5.894073936,2.1081793328753506
1.37,5,438.1,False,5.894073936,2.8391159547717435
1.2,8,584.0,False,5.894073936,2.7640893216180427
4.94,5,438.1,False,5.894073936,2.8391159547717435
4.56,8,584.0,False,5.894073936,2.7640893216180427
0.07,1,146.1,False,6.626864275,0.9998445455703907
0.2,5,438.1,False,6.626864275,2.4711578168630752
3.32,4,361.7,False,6.626864275,1.833165491664125
4.26,4,361.7,False,6.626864275,1.833165491664125
2.85,5,438.1,False,6.626864275,2.4711578168630752
2.65,8,584.0,False,6.626864275,2.4056141161236324
2.84,5,438.1,False,6.626864275,2.4711578168630752
2.58,8,584.0,False,6.626864275,2.4056141161236324
0.43,5,438.1,False,5.981179831,2.7927337970386628
0.13,1,146.1,False,5.981179831,1.132178666428258
2.89,4,361.7,False,5.981179831,2.0734835296650944
1.91,5,438.1,False,5.981179831,2.7927337970386628
1.82,8,584.0,False,5.981179831,2.718898562050566
7.85,5,438.1,False,5.981179831,2.7927337970386628
6.49,8,584.0,False,5.981179831,2.718898562050566
3.9800000000000004,4,361.7,False,5.801968779,2.1454842962224614
2.38,5,438.1,False,5.801968779,2.8889733826669444
2.15,8,584.0,False,5.801968779,2.812667355142693
6.03,8,584.0,False,5.801968779,2.812667355142693
7.9399999999999995,5,438.1,False,5.801968779,2.8889733826669444
0.26,1,146.1,False,7.520982259,0.8415292486614833
0.71,5,438.1,False,7.520982259,2.084780822369206
4.11,4,361.7,False,7.520982259,1.5449613630664314
1.06,8,584.0,False,7.520982259,2.029271953158357
1.15,5,438.1,False,7.520982259,2.084780822369206
2.86,5,438.1,False,5.78285677,2.8994248251732904
1.19,1,146.1,False,5.78285677,1.1761989745655632
11.0,4,361.7,False,5.78285677,2.1533056582931787
5.69,5,438.1,False,5.78285677,2.8994248251732904
4.8,8,584.0,False,5.78285677,2.822850769610249
0.4099999999999999,8,577.1,True,,
0.37,8,577.1,True,4.97473809,1.5945967715439344
1.08,8,577.1,True,4.737962605,1.668526595218922
1.34,8,577.1,True,6.122033914,1.2796368579893116
2.53,8,577.1,True,5.521706902,1.4359164294781537
1.22,8,577.1,True,5.78285677,1.3657456926343168
1.33,8,577.1,True,7.520982259,0.977676862226516
0.61,8,577.1,True,5.801968779,1.3607451692831667
0.31,8,577.1,True,5.981179831,1.314725803642395
0.55,8,577.1,True,6.626864275,1.1613053789927485
0.22,8,577.1,True,5.894073936,1.336898570981671
0.72,8,577.1,True,5.029889673,1.5778446310439485
1.23,8,577.1,True,4.656944068,1.6945892978005976
3.39,8,577.1,True,4.548697903,1.7300360323929873
1.8000000000000003,8,577.1,True,4.822963602,1.6416063624650337
0.9000000000000001,8,577.1,True,4.929975298,1.608321883503457
0.35,8,577.1,True,5.058892157,1.569104804904407
0.88,8,577.1,True,4.708686775,1.677898499332062
1.73,8,577.1,True,4.822608477,1.641717939029928
0.98,8,577.1,True,4.879476831,1.6239451833606928
1.02,8,577.1,True,5.204103893,1.5260570330324637
0.53,8,577.1,True,5.174963614,1.5346013374918006
0.31,8,577.1,True,4.159401317,1.8636386597435266
0.37,8,577.1,True,4.699367317,1.680892727350589
0.49,8,577.1,True,5.135942297,1.5461166812250122
0.28,9,614.1,True,,
1.18,9,614.1,True,4.97473809,1.9346509619278487
6.67,9,614.1,True,4.737962605,2.0240223437023666
0.84,9,614.1,True,6.122033914,1.5535849742679277
2.82,9,614.1,True,5.521706902,1.74273067983085
2.46,9,614.1,True,5.78285677,1.6578186504109587
1.39,9,614.1,True,7.520982259,1.187758338732703
1.08,9,614.1,True,5.801968779,1.6517666434119018
0.51,9,614.1,True,5.981179831,1.5960644067671257
0.45999999999999996,9,614.1,True,6.626864275,1.4102826664292447
0.31,9,614.1,True,5.894073936,1.622903903092554
0.72,9,614.1,True,5.029889673,1.9143958592159587
1.44,9,614.1,True,4.656944068,2.0555218793523933
2.62,9,614.1,True,4.548697903,2.0983573023761113
1.34,9,614.1,True,4.822963602,1.991482656672201
0.88,9,614.1,True,4.929975298,1.9512449722081961
0.43,9,614.1,True,5.058892157,1.9038279048562565
0.95,9,614.1,True,4.708686775,2.035349691770217
1.44,9,614.1,True,4.822608477,1.9916175320814842
0.4,9,614.1,True,4.879476831,1.9701327387731387
0.91,9,614.1,True,5.204103893,1.8517698953924806
0.62,9,614.1,True,5.174963614,1.862103362749569
0.31,9,614.1,True,4.699367317,2.0389685672731694
0.51,9,614.1,True,5.135942297,1.8760293945065791
1.27,10,642.7,True,6.122033914,1.270023819664195
2.09,10,642.7,True,5.521706902,1.4251463178036077
1.07,10,642.7,True,5.78285677,1.3554946594459947
0.6,10,642.7,True,5.801968779,1.3505311551796082
0.17,10,642.7,True,5.981179831,1.3048526501849333
0.72,10,642.7,True,6.626864275,1.1525709057916884
1.24,10,642.7,True,5.029889673,1.5660268986319354
0.89,10,642.7,True,4.656944068,1.6819121140960107
2.47,10,642.7,True,4.548697903,1.7170983043058223
1.48,10,642.7,True,4.822963602,1.629318973526006
0.91,10,642.7,True,4.929975298,1.5962795849429363
0.48,10,642.7,True,5.058892157,1.5573514962186863
0.89,10,642.7,True,4.708686775,1.6653440638569508
1.16,10,642.7,True,4.822608477,1.6294297287779438
0.48,10,642.7,True,4.879476831,1.611787821733389
1.01,10,642.7,True,5.174963614,1.5231024763121381
0.61,10,642.7,True,4.699367317,1.6683162684896276
0.7,10,642.7,True,5.135942297,1.5345328795844815
1.87,8,577.1,True,4.737962605,1.668526595218922
0.34,8,577.1,True,6.122033914,1.2796368579893116
2.69,8,577.1,True,5.521706902,1.4359164294781537
3.5000000000000004,8,577.1,True,5.78285677,1.3657456926343168
3.09,8,577.1,True,7.520982259,0.977676862226516
3.91,8,577.1,True,5.801968779,1.3607451692831667
1.73,8,577.1,True,5.981179831,1.314725803642395
0.91,8,577.1,True,6.626864275,1.1613053789927485
0.97,8,577.1,True,5.894073936,1.336898570981671
1.23,8,577.1,True,5.029889673,1.5778446310439485
4.25,8,577.1,True,4.656944068,1.6945892978005976
3.88,8,577.1,True,4.548697903,1.7300360323929873
3.06,8,577.1,True,4.822963602,1.6416063624650337
2.38,8,577.1,True,4.929975298,1.608321883503457
1.6099999999999999,8,577.1,True,5.058892157,1.569104804904407
1.46,8,577.1,True,4.708686775,1.677898499332062
2.79,8,577.1,True,4.822608477,1.641717939029928
2.23,8,577.1,True,4.879476831,1.6239451833606928
0.15,8,577.1,True,5.204103893,1.5260570330324637
0.59,8,577.1,True,5.174963614,1.5346013374918006
1.14,8,577.1,True,4.226067983,1.8400617045486165
1.6200000000000003,8,577.1,True,4.699367317,1.680892727350589
4.44,9,614.1,True,5.521706902,1.74273067983085
3.37,9,614.1,True,5.78285677,1.6578186504109587
1.6099999999999999,9,614.1,True,5.801968779,1.6517666434119018
2.75,9,614.1,True,5.981179831,1.5960644067671257
0.8699999999999999,9,614.1,True,6.626864275,1.4102826664292447
0.62,9,614.1,True,5.894073936,1.622903903092554
1.56,9,614.1,True,5.029889673,1.9143958592159587
4.85,9,614.1,True,4.656944068,2.0555218793523933
5.09,9,614.1,True,4.548697903,2.0983573023761113
4.93,9,614.1,True,4.822963602,1.991482656672201
2.64,9,614.1,True,4.929975298,1.9512449722081961
1.56,9,614.1,True,5.058892157,1.9038279048562565
3.7000000000000006,9,614.1,True,4.708686775,2.035349691770217
2.98,9,614.1,True,4.822608477,1.9916175320814842
1.6200000000000003,9,614.1,True,4.879476831,1.9701327387731387
0.15,9,614.1,True,5.204103893,1.8517698953924806
1.24,9,614.1,True,5.174963614,1.862103362749569
1.38,9,614.1,True,4.226067983,2.231275362930914
1.8500000000000003,9,614.1,True,4.699367317,2.0389685672731694
2.99,10,642.7,True,5.521706902,1.4251463178036077
2.73,10,642.7,True,5.78285677,1.3554946594459947
2.22,10,642.7,True,5.801968779,1.3505311551796082
2.2,10,642.7,True,5.981179831,1.3048526501849333
0.63,10,642.7,True,6.626864275,1.1525709057916884
1.16,10,642.7,True,5.029889673,1.5660268986319354
4.66,10,642.7,True,4.656944068,1.6819121140960107
2.44,10,642.7,True,4.548697903,1.7170983043058223
1.25,10,642.7,True,4.822963602,1.629318973526006
1.67,10,642.7,True,4.929975298,1.5962795849429363
0.96,10,642.7,True,5.058892157,1.5573514962186863
2.46,10,642.7,True,4.708686775,1.6653440638569508
3.6699999999999995,10,642.7,True,4.822608477,1.6294297287779438
1.13,10,642.7,True,4.879476831,1.611787821733389
1.71,10,642.7,True,5.174963614,1.5231024763121381
1.55,10,642.7,True,4.226067983,1.826316463073305
1.83,10,642.7,True,4.699367317,1.6683162684896304
